qmof_id,name,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,water_stable
qmof-912bab6,gmof_Al2O6-AZO_B-irmof7_B_No278,Al2C26Cl2H14N2O16S2,AlC13ClH7NO8S,[Al].[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])O)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.HVAXBDJRMAWFGN.WQWVCZLDVCFVFX.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])O)S(O)([O])[O])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])O)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-].[OH],rna,64,6.35372,7.44739,1.1085129951752029,1197.479907935199,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-443.76100767,-4.71698,-439.0440276700001,0.0,2.6233410000000004,-0.310018,-2.083359,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
qmof-150e43b,gmof_Al2O6-AZO_B-irmof7_B_No569,Al2C26F2H16N4O10,AlC13FH8N2O5,[Al].[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.ZICKEWBIWMUTLW.ZUEAPRHMKWZIKN.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-]']",[Al].[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-].[OH],rna,60,7.66058,8.04643,0.8936762894053287,1182.4680816756395,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-423.89798222,-3.70997,-420.18801222,0.0,2.446213,-0.586656,-2.182869,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
qmof-69fd34d,gmof_Al2O6-BDC_B-irmof12_B_No6,Al2C26FH17O10,Al2C26FH17O10,[Al].[O-]C(=O)c1cc2CCc3c4-c2c(c1)CCc4cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.JIIUWPYGXWLJRT.YUWKPDBHJFNMAD.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1cc2CCc3c4-c2c(c1)CCc4cc(c3)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]']",[Al].[O-]C(=O)c1cc2CCc3c4-c2c(c1)CCc4cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-].[OH],rna,56,6.45981,7.06078,0.8387199713128497,1113.4051439886125,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-390.26336428,-3.32612,-386.93724428,0.0,3.5373490000000003,-0.195313,-2.882662,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-fea5997,gmof_Al2O6-BDC_B-irmof8_B_No12,Al2C20H12O11,Al2C20H12O11,[Al].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.CDOWNLMZVKJRSC.RXOHFPCZGPKIRD.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[OH],rna,45,5.66136,7.4071,0.9261287889883558,864.6973723695559,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 2, 2]",False,False,-321.77276503,-2.75598,-319.01678503,0.0,3.38037,-0.070632,-2.601002,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-525ab7b,gmof_Al2O6-DPAC_B-fum_B_No78,Al2C20Cl2F2H8O10,AlC10ClFH4O5,Clc1cc(ccc1C#Cc1ccc(cc1Cl)C(=O)[O-])C(=O)[O-].FC(=C(C(=O)[O-])F)C(=O)[O-].[Al].[OH] MOFid-v1.rna.cat0,Al.CXOOUTQMPLARSU.JUVWKFKXIVLAHQ.MOFkey-v1.rna,"['[Al]', '[OH]']","['Clc1cc(ccc1C#Cc1ccc(cc1Cl)C(=O)[O-])C(=O)[O-]', 'FC(=C(C(=O)[O-])F)C(=O)[O-]']",Clc1cc(ccc1C#Cc1ccc(cc1Cl)C(=O)[O-])C(=O)[O-].FC(=C(C(=O)[O-])F)C(=O)[O-].[Al].[OH],rna,44,4.72314,5.67946,0.9645350896045368,983.2674635643764,P-1,2,triclinic,-1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 3, 1]",True,False,-309.19162703,-2.71162,-306.48000703,0.0,2.892823,-0.578491,-2.621314,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-369e546,gmof_Al2O6-DPAC_B-irmof10_B_No236,Al2C30F2H16O12,AlC15FH8O6,[Al].[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.HVMTVUVEDJACFQ.OEPPONMPYKMNIL.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)[O-].[OH],rna,62,11.84187,12.1076,0.6276810386018201,1747.099456105075,P-1,2,triclinic,-1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-440.0120561,-3.49229,-436.5197661,0.0,2.692755,-1.518783,-3.361538,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
qmof-91da70f,gmof_Al2O6-DPAC_B-irmof20_B_No3,Al2C26H16O10S2,AlC13H8O5S,Cc1cc(ccc1C#Cc1ccc(cc1C)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1cc2c(s1)cc(s2)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.JMURVZFFOUWCNW.VLWQGEBWTFWSHY.MOFkey-v1.rna,"['[Al]', '[OH]']","['Cc1cc(ccc1C#Cc1ccc(cc1C)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc2c(s1)cc(s2)C(=O)[O-]']",Cc1cc(ccc1C#Cc1ccc(cc1C)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1cc2c(s1)cc(s2)C(=O)[O-].[OH],rna,56,8.82225,9.07875,0.6970299049291027,1444.8507577387156,P-1,2,triclinic,-1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-389.95559437,-3.29816,-386.65743437,0.0,3.205738,-0.867681,-3.223419,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73
qmof-3458e32,gmof_Al2O6-DPAC_B-irmof7_B_No1168,Al2C30H20O12,AlC15H10O6,Oc1cc(ccc1C#Cc1ccc(cc1O)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(c2c1cc(C)c(c2)C)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.MFMMQIOLBWHYTM.NWXIBJSUQRIOCD.MOFkey-v1.rna,"['[Al]', '[OH]']","['Oc1cc(ccc1C#Cc1ccc(cc1O)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cc(C)c(c2)C)C(=O)[O-]']",Oc1cc(ccc1C#Cc1ccc(cc1O)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(c2c1cc(C)c(c2)C)C(=O)[O-].[OH],rna,64,7.41558,7.90587,0.8492633719939233,1224.8507930588933,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-447.54534728,-3.91693,-443.62841728,0.0,3.148543,-0.291799,-2.590342,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-bd617d9,gmof_Al2O6-DPAC_B-irmof7_B_No179,Al2C28H15O16S2,Al2C28H15O16S2,[Al].[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])[O])S([O])([O])O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.ARBAMECCCQZCSR.FOWQUSQDOYWKME.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])[O])S([O])([O])O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(c2c1cc(c(c2)S([O])([O])[O])S([O])([O])O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[OH],rna,63,7.0509,7.77478,0.9940310226566632,1211.9588631390889,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-442.94720758,-4.5096,-438.43760758,0.0,3.339378,-0.229129,-2.718507,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
qmof-099c53d,gmof_Al2O6-DPAC_B-irmof7_B_No29,Al2C28H18N2O10,AlC14H9NO5,[Al].[O-]C(=O)c1c(N)c(N)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.ARBAMECCCQZCSR.KMLSGOYMEXKWIN.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1c(N)c(N)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]']",[Al].[O-]C(=O)c1c(N)c(N)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[OH],rna,60,7.6081,7.97686,0.8107940170416421,1221.4780337084449,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-424.78962493,-3.6676,-421.12202493,0.0,2.692843,-0.371291,-2.214134,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
qmof-e26ad1d,gmof_Al2O6-irmof10_B-irmof7_B_No19,Al2C26Cl4H12O10,AlC13Cl2H6O5,Clc1cc2c(cc1Cl)c(C(=O)[O-])c(c(c2C(=O)[O-])Cl)Cl.[Al].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.BYXQVIMOVGKCLF.NEQFBGHQPUXOFH.MOFkey-v1.rna,"['[Al]', '[OH]']","['Clc1cc2c(cc1Cl)c(C(=O)[O-])c(c(c2C(=O)[O-])Cl)Cl', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",Clc1cc2c(cc1Cl)c(C(=O)[O-])c(c(c2C(=O)[O-])Cl)Cl.[Al].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH],rna,54,6.26256,7.44167,1.0913163017181904,1034.900042553813,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-378.04512965,-3.9626,-374.08252965,0.0,3.599434,0.528889,-2.220545,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
qmof-b041a69,gmof_Al2O6-irmof12_B-irmof20_B_No4,Al2C26ClH15O10S2,Al2C26ClH15O10S2,[Al].[O-]C(=O)c1cc2CCc3c4-c2c(c1)CCc4cc(c3)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.JIIUWPYGXWLJRT.KEJDQQZSVADTCK.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1cc2CCc3c4-c2c(c1)CCc4cc(c3)C(=O)[O-]', '[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-]']",[Al].[O-]C(=O)c1cc2CCc3c4-c2c(c1)CCc4cc(c3)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-].[OH],rna,56,7.69611,8.23894,0.816627266876581,1303.289269479647,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-388.94020743,-3.60351,-385.33669743,0.0,3.3160920000000003,-0.385215,-2.851307,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-ef4a02d,gmof_AlO6-ADC_A_No17,Al2C48F24H6O12,AlC24F12H3O6,[Al].[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C=Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-] MOFid-v1.ttp.cat0,Al.TUERYGDWLKDZRE.MOFkey-v1.ttp,['[Al]'],['[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C=Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-]'],[Al].[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C=Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-],ttp,92,20.84841,21.1488,0.7507545542500348,2841.044660444236,P6,168,hexagonal,6,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[7, 1, 1]",True,False,-647.42146666,-6.0319,-641.38956666,0.0,2.831317,-1.883264,-3.864581,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
qmof-2482f7f,gmof_AlO6-ADC_A_No3,Al2Br6C48H24O12,AlBr3C24H12O6,BrC(=C(c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-].[Al] MOFid-v1.ttp.cat0,Al.YPEHCXZUKZUOEI.MOFkey-v1.ttp,['[Al]'],['BrC(=C(c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-]'],BrC(=C(c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-].[Al],ttp,92,20.36694,20.70019,0.7571127518869182,2908.4364830433324,P6,168,hexagonal,6,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-633.48929233,-7.30825,-626.18104233,0.0,2.711222,-1.285886,-3.147108,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77
qmof-880a9d7,gmof_AlO6-ADC_A_No30,Al2C48H30O36,AlC24H15O18,[Al].[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C=Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-] MOFid-v1.ttp.cat0,Al.IQKRTKRJNWIMBZ.MOFkey-v1.ttp,['[Al]'],['[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C=Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-]'],[Al].[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C=Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-],ttp,116,21.29342,21.60169,0.72704534518557,2824.552160041724,P6,168,hexagonal,6,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-810.17598868,-8.40746,-801.76852868,0.0,1.596845,-1.368186,-2.115031,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-52ef7e9,gmof_AlO6-AZO_A_No1,Al2C42H24N6O12,AlC21H12N3O6,[Al].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-] MOFid-v1.ttp.cat0,Al.NWHZQELJCLSKNV.MOFkey-v1.ttp,['[Al]'],['[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-]'],[Al].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],ttp,86,21.59048,21.92166,0.5314525508511659,2682.833456115084,P6,168,hexagonal,6,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-616.12583225,-5.74748,-610.37835225,0.0,2.4616129999999994,-1.879312,-3.490925,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
qmof-31812e1,gmof_AlO6-AZO_A_No10,Al2C54H24N6O36,AlC27H12N3O18,OC(=O)c1c(C(=O)O)c([N][N]c2cc(C(=O)O)c(c(c2)C(=O)O)C(=O)[O-])ccc1C(=O)[O-].[Al] MOFid-v1.ttp.cat0,Al.FGTATMATWNWURQ.MOFkey-v1.ttp,['[Al]'],['OC(=O)c1c(C(=O)O)c([N][N]c2cc(C(=O)O)c(c(c2)C(=O)O)C(=O)[O-])ccc1C(=O)[O-]'],OC(=O)c1c(C(=O)O)c([N][N]c2cc(C(=O)O)c(c(c2)C(=O)O)C(=O)[O-])ccc1C(=O)[O-].[Al],ttp,122,17.90905,18.32261,0.8054926997734703,2858.8125168945776,P3,143,trigonal,3,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-888.93091895,-8.94144,-879.9894789499999,0.0,2.375446,-2.517772,-4.043218,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-6851f8d,gmof_AlO6-AZO_A_No18,Al2C42H18N12O24,AlC21H9N6O12,O=N(=O)c1cc([N][N]c2ccc(c(c2)N(=O)=O)C(=O)[O-])ccc1C(=O)[O-].[Al] MOFid-v1.ttp.cat0,Al.NGENIKBYBXUJCY.MOFkey-v1.ttp,['[Al]'],['O=N(=O)c1cc([N][N]c2ccc(c(c2)N(=O)=O)C(=O)[O-])ccc1C(=O)[O-]'],O=N(=O)c1cc([N][N]c2ccc(c(c2)N(=O)=O)C(=O)[O-])ccc1C(=O)[O-].[Al],ttp,98,18.44195,18.80714,0.696603267362636,2690.3691229396018,P6,168,hexagonal,6,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-707.43996666,-6.67059,-700.76937666,0.0,2.383011,-2.209138,-3.742149,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-60eddc5,gmof_AlO6-DPAC_A_No4,Al2Br12C48H12O12,AlBr6C24H6O6,[Al].[O-]C(=O)c1c(Br)cc(cc1Br)C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-] MOFid-v1.ttp.cat0,Al.FZTKELCDXBQPLD.MOFkey-v1.ttp,['[Al]'],['[O-]C(=O)c1c(Br)cc(cc1Br)C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-]'],[Al].[O-]C(=O)c1c(Br)cc(cc1Br)C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-],ttp,86,22.11775,22.21867,0.9932156611597256,2998.3739305843496,P622,177,hexagonal,622,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'O 08Apr2002']",520,"[8, 1, 1]",True,False,-594.20345729,-8.08249,-586.12096729,0.0,3.4183250000000003,-0.615392,-3.183717,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71
